2018-Apr-07 19:53:54 PM [http-nio-8080-exec2018-Apr-07 19:52:35 PM [main] INFO  com.luvai.model.Game - 
2018-Apr-07 19:54:11 PM [http-nio-8080-exec-2] INFO  com.luvai.model.Player - Player AI_Player_559 used Dagger
2018-Apr-07 19:54:11 PM [http-nio-8080-exec-2] INFO  com.luvai.controller.SocketHandler - All players have chosen equipment for stage 3 of Rescue the Fair Maiden quest which is a test: false
2018-Apr-07 19:54:11 PM [http-nio-8080-exec-2] INFO  com.luvai.controller.SocketHandler - Updating GUI stats for all players
2018-Apr-07 19:54:11 PM [http-nio-8080-exec-2] INFO  com.luvai.controller.QuestController - Rescue the Fair Maiden quest stage 3 is a foe battle
2018-Apr-07 19:54:11 PM [http-nio-8080-exec-2] INFO  com.luvai.controller.QuestController - Participant battles commencing against foe Dragon with 55 battle points
2018-Apr-07 19:54:11 PM [http-nio-8080-exec-2] INFO  com.luvai.controller.QuestController - Battle against participant AI_Player_559 with 35 battle points is starting - versus Dragon with 55 points
2018-Apr-07 19:54:11 PM [http-nio-8080-exec-2] INFO  com.luvai.controller.QuestController - Player AI_Player_559 has LOST battle
2018-Apr-07 19:54:11 PM [http-nio-8080-exec-2] INFO  com.luvai.controller.QuestController - Informing players of player AI_Player_559 loss in battle
2018-Apr-07 19:54:11 PM [http-nio-8080-exec-2] INFO  com.luvai.controller.QuestController - Player AI_Player_559 has been removed from quest
2018-Apr-07 19:54:11 PM [http-nio-8080-exec-2] INFO  com.luvai.controller.QuestController - Stage 3 is over
2018-Apr-07 19:54:11 PM [http-nio-8080-exec-2] INFO  com.luvai.controller.SocketHandler - All players defeated in Rescue the Fair Maiden quest sponsored by AI_Player_6
2018-Apr-07 19:54:11 PM [http-nio-8080-exec-2] INFO  com.luvai.controller.SocketHandler - Player AI_Player_6 who sponsored Rescue the Fair Maiden quest is receiving 4 card (Thieves, Lance, Test of the Questing Beast, Thieves, ) due to sponsoring quest
2018-Apr-07 19:54:11 PM [http-nio-8080-exec-2] INFO  com.luvai.controller.SocketHandler - Player AI_Player_6 has 15 cards, will be prompted to discard
2018-Apr-07 19:54:13 PM [http-nio-8080-exec-10] INFO  com.luvai.model.Player - Player AI_Player_6 discarded Thieves
2018-Apr-07 19:54:13 PM [http-nio-8080-exec-10] INFO  com.luvai.model.Player - Player AI_Player_6 discarded Thieves
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-5] INFO  com.luvai.controller.SocketHandler - Player Player2 is flipping new card from story deck: Chivalrous Deed
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-5] INFO  com.luvai.controller.SocketHandler - New story card Chivalrous Deed is being rendered on player screens
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-5] INFO  com.luvai.controller.EventController - Player Player2 has initiated event Chivalrous Deed
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-5] INFO  com.luvai.controller.EventController - Player1 with 0 shields
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-5] INFO  com.luvai.controller.EventController - AI_Player_6 with 0 shields
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-5] INFO  com.luvai.controller.EventController - Player2 with 0 shields
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-5] INFO  com.luvai.controller.EventController - AI_Player_559 with 0 shields
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-5] INFO  com.luvai.controller.EventController -  Player1 is awarded with 3 shields for a total of 3
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-5] INFO  com.luvai.controller.EventController -  AI_Player_6 is awarded with 3 shields for a total of 3
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-5] INFO  com.luvai.controller.EventController -  Player2 is awarded with 3 shields for a total of 3
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-5] INFO  com.luvai.controller.EventController -  AI_Player_559 is awarded with 3 shields for a total of 3
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-5] INFO  com.luvai.controller.EventController - Event Chivalrous Deed has concluded
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-5] INFO  com.luvai.controller.EventController - Updating GUI stats for all players
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-3] INFO  com.luvai.controller.SocketHandler - Player AI_Player_559 is flipping new card from story deck: Prosperity Throughout the Realm
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-3] INFO  com.luvai.controller.SocketHandler - New story card Prosperity Throughout the Realm is being rendered on player screens
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-3] INFO  com.luvai.controller.EventController - Player AI_Player_559 has initiated event Prosperity Throughout the Realm
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-3] INFO  com.luvai.controller.EventController - All players draw immediately 2 adventure cards & discard if too many
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-3] INFO  com.luvai.controller.EventController - Player Player1 picked up Amour and Excalibur
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-3] INFO  com.luvai.controller.EventController - Player AI_Player_6 picked up Merlin and Horse
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-3] INFO  com.luvai.controller.EventController - Player Player2 picked up Dagger and Mordred
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-3] INFO  com.luvai.controller.EventController - Player AI_Player_559 picked up Giant and Evil Knight
2018-Apr-07 19:54:27 PM [http-nio-8080-exec-3] INFO  com.luvai.controller.EventController - Updating GUI stats for all players
2018-Apr-07 19:54:31 PM [http-nio-8080-exec-3] INFO  com.luvai.model.Player - Player Player2 discarded Saxons
2018-Apr-07 19:54:31 PM [http-nio-8080-exec-4] INFO  com.luvai.model.Player - Player Player2 discarded Saxons
2018-Apr-07 19:54:37 PM [http-nio-8080-exec-1] INFO  com.luvai.model.Player - Player Player1 discarded Sword
2018-Apr-07 19:54:37 PM [http-nio-8080-exec-1] INFO  com.luvai.controller.AIController - Event Prosperity Throughout the Realm has concluded
2018-Apr-07 19:54:44 PM [http-nio-8080-exec-6] INFO  com.luvai.controller.SocketHandler - Player Player1 is flipping new card from story deck: Boar Hunt
